"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"121","Unknown","Unknown","AREG","EGFR_ERBB2",0.00372409757679165,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"122","Epithelial 2","Epithelial 1","EREG","EGFR",0.0105432335698363,0,"EREG_EGFR","EREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"123","Epithelial 5","Epithelial 1","EREG","EGFR",0.0105432335698363,0,"EREG_EGFR","EREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"124","Epithelial 2","Epithelial 2","EREG","EGFR",0.00912255112406384,0,"EREG_EGFR","EREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"125","Epithelial 5","Epithelial 2","EREG","EGFR",0.00912255112406384,0,"EREG_EGFR","EREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"126","Epithelial 2","Epithelial 3","EREG","EGFR",0.00643439766046031,0,"EREG_EGFR","EREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"127","Epithelial 5","Epithelial 3","EREG","EGFR",0.00643439766046031,0,"EREG_EGFR","EREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"128","Epithelial 2","Epithelial 4","EREG","EGFR",0.00469470969718148,0,"EREG_EGFR","EREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"129","Epithelial 5","Epithelial 4","EREG","EGFR",0.00469470969718148,0,"EREG_EGFR","EREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"130","Epithelial 2","Stellate","EREG","EGFR",0.00186552248227367,0,"EREG_EGFR","EREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"131","Epithelial 5","Stellate","EREG","EGFR",0.00186552248227367,0,"EREG_EGFR","EREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"132","Epithelial 2","Epithelial 5","EREG","EGFR",0.00420964015455655,0,"EREG_EGFR","EREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"133","Epithelial 5","Epithelial 5","EREG","EGFR",0.00420964015455655,0,"EREG_EGFR","EREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"134","Epithelial 2","Cholangiocyte","EREG","EGFR",0.00759712263513565,0,"EREG_EGFR","EREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"135","Epithelial 5","Cholangiocyte","EREG","EGFR",0.00759712263513565,0,"EREG_EGFR","EREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"136","Epithelial 2","Epithelial 6","EREG","EGFR",0.012046014859371,0,"EREG_EGFR","EREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"137","Epithelial 5","Epithelial 6","EREG","EGFR",0.012046014859371,0,"EREG_EGFR","EREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"138","Epithelial 2","Unknown","EREG","EGFR",0.00469470969718148,0,"EREG_EGFR","EREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"139","Epithelial 5","Unknown","EREG","EGFR",0.00469470969718148,0,"EREG_EGFR","EREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"140","Epithelial 2","Epithelial 4","EREG","EGFR_ERBB2",0.00235287788790906,0,"EREG_EGFR_ERBB2","EREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"141","Epithelial 5","Epithelial 4","EREG","EGFR_ERBB2",0.00235287788790906,0,"EREG_EGFR_ERBB2","EREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"142","Epithelial 2","Epithelial 6","EREG","EGFR_ERBB2",0.00377751240008111,0,"EREG_EGFR_ERBB2","EREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"143","Epithelial 5","Epithelial 6","EREG","EGFR_ERBB2",0.00377751240008111,0,"EREG_EGFR_ERBB2","EREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
